"","ine18","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21"
"3368",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3369",16,17,17,17,17,16,10,16,17,16,17,17,16,10,16,16,17,16,17,10,17,16
"3370",17,17,17,17,17,16,10,16,17,16,17,17,16,10,16,16,17,16,17,10,17,16
"3371",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3372",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3373",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3374",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3375",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3376",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3377",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3378",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3379",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3380",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3381",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3382",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3383",16,16,17,17,17,16,10,16,17,16,17,17,16,10,16,16,17,16,17,17,17,16
"3384",16,16,17,17,17,16,10,16,17,16,17,17,16,10,16,16,17,16,17,17,17,16
"3385",17,17,17,17,17,16,10,16,17,16,17,17,16,10,16,16,17,16,17,17,17,16
"3386",17,17,17,17,17,16,10,16,17,16,17,17,16,10,16,16,17,16,17,17,17,16
"3387",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3388",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3389",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3390",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3391",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3392",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3393",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3394",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3395",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3396",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3397",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3398",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3399",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3400",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3401",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3402",16,16,15,16,15,16,15,16,15,15,15,15,15,15,15,16,15,16,15,15,16,15
"3403",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3404",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3405",16,16,15,16,15,16,15,16,15,15,15,15,15,15,15,16,15,16,15,15,16,15
"3406",16,15,15,16,16,15,15,16,15,16,16,15,15,15,15,16,16,15,15,15,16,15
"3407",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3408",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3409",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3410",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3411",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3412",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3413",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3414",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3415",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3416",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3417",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3418",16,15,15,15,16,16,16,16,15,16,15,15,15,16,16,16,15,15,15,15,15,15
"3419",16,15,6,6,6,16,6,16,6,15,6,17,15,6,16,6,15,16,15,6,17,15
"3420",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3421",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3422",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3423",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3424",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3425",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3426",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3427",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3428",16,15,6,6,6,16,6,16,6,15,6,17,15,6,16,6,15,16,15,6,17,15
"3429",6,15,6,23,6,6,15,6,6,15,23,6,15,6,23,23,15,6,15,6,6,15
"3430",6,15,6,6,6,6,15,6,6,15,15,6,15,6,15,6,6,6,15,15,6,15
"3431",6,15,6,6,6,6,6,6,6,15,15,17,15,6,16,6,15,16,15,6,17,15
"3432",16,15,6,6,6,16,6,16,6,15,6,17,15,6,16,6,15,16,15,6,17,15
"3433",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3434",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3435",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3436",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3437",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3438",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3439",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3440",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3441",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3442",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3443",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3444",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3445",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3446",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3447",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3448",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3449",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3450",16,15,6,6,6,6,6,6,6,15,6,17,15,6,16,6,15,16,15,6,17,15
"3451",16,15,6,6,6,6,6,6,6,15,6,17,15,6,16,6,15,6,15,6,17,15
"3452",6,15,6,6,6,6,6,6,6,15,6,17,15,6,16,6,15,16,15,6,17,15
"3453",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3454",6,6,6,15,15,6,6,6,6,6,6,15,15,15,6,6,15,15,15,6,15,6
"3455",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3456",6,23,6,23,6,6,15,6,6,15,23,6,15,6,23,6,6,6,23,6,6,23
"3457",6,23,6,23,6,6,15,6,6,15,23,6,15,6,23,6,6,6,15,6,6,23
"3458",6,23,6,6,6,6,15,6,6,15,23,6,15,6,23,6,6,6,23,6,6,23
"3459",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3460",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3461",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3462",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3463",6,15,6,6,6,6,6,6,6,16,6,17,15,6,16,6,15,6,15,6,17,15
"3464",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3465",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3466",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3467",6,23,6,23,23,6,15,6,6,15,23,6,15,6,23,6,6,23,23,6,6,23
"3468",6,23,6,23,6,6,15,6,6,15,23,6,15,6,23,6,6,6,23,6,6,23
"3469",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3470",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3471",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3472",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3473",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3474",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3475",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3476",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3477",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3478",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3479",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3480",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3481",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3482",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3483",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3484",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3485",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3486",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3487",16,16,6,17,6,6,6,6,6,16,6,17,16,6,16,6,6,6,17,6,17,15
"3488",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3489",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3490",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3491",16,17,17,17,17,16,10,16,17,16,17,17,16,10,16,16,17,16,17,17,17,16
"3492",17,17,17,16,17,16,10,16,17,16,17,17,16,10,17,16,17,16,17,17,17,16
"3493",17,17,17,16,17,16,10,16,17,16,17,17,16,10,17,16,17,16,17,17,17,16
"3494",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3495",16,17,17,16,17,16,10,16,17,16,17,17,16,10,17,16,17,16,17,17,17,16
"3496",16,17,17,16,17,16,10,16,17,16,17,17,16,10,17,16,17,16,17,17,17,16
"3497",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3498",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3499",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3500",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3501",16,16,6,17,6,6,6,16,6,16,6,17,16,6,16,6,6,16,17,6,17,15
"3502",6,16,6,17,6,6,6,6,6,16,6,17,16,6,16,6,6,6,17,6,17,15
"3503",6,16,6,17,6,6,6,16,6,16,6,17,16,6,16,6,6,16,17,6,17,15
"3504",16,16,6,17,6,6,6,16,6,16,6,17,16,6,16,6,6,16,17,6,17,15
"3505",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3506",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3507",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3508",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"3509",16,17,17,6,17,6,16,6,17,16,6,17,16,6,17,6,17,16,17,6,17,15
"3510",17,17,17,6,17,6,16,6,16,16,6,17,16,6,17,6,17,16,17,6,17,15
"3511",17,17,17,16,17,16,10,16,17,16,17,17,16,10,17,16,17,16,17,17,17,16
"3512",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3513",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3514",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3515",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3516",17,17,6,6,17,6,14,6,17,16,6,17,16,6,17,6,17,16,17,6,17,15
"3517",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3518",17,6,6,17,17,6,14,6,17,16,6,17,6,6,17,6,17,6,17,6,17,15
"3519",17,6,6,6,6,6,14,6,17,16,6,17,16,6,17,6,17,6,17,6,17,15
"3520",6,6,6,6,6,6,14,6,17,16,6,17,16,6,17,6,17,6,17,6,17,15
"3521",16,6,6,6,6,6,14,6,17,16,6,17,16,6,17,6,17,6,17,6,17,15
"3522",16,6,6,17,6,6,14,6,6,16,6,17,16,6,16,6,17,16,17,6,17,15
"3523",6,6,6,6,6,6,14,6,6,16,6,17,16,6,16,6,17,16,17,6,17,15
"3524",16,17,17,17,6,6,6,16,6,16,6,17,16,6,16,6,17,16,17,6,17,15
"3525",6,16,6,17,6,6,6,6,6,16,6,17,16,6,16,6,16,16,17,6,17,15
"3526",6,16,6,17,6,6,6,6,6,16,6,17,16,6,16,6,6,16,17,6,17,16
"3527",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3528",6,6,6,17,6,6,6,6,6,16,6,17,6,6,16,6,6,16,17,6,17,15
"3529",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3530",6,6,6,17,6,6,14,6,17,16,6,17,6,6,17,6,17,6,17,6,17,15
"3531",17,6,6,17,17,6,14,6,6,16,6,17,6,6,17,6,17,6,17,6,17,15
"3532",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3533",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3534",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3535",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3536",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3537",17,6,6,6,6,6,14,6,17,6,6,17,6,14,17,6,6,6,17,6,17,14
"3538",17,6,6,6,6,6,14,6,17,6,6,17,6,6,17,6,17,6,17,6,17,14
"3539",17,6,6,17,6,6,14,6,17,6,6,17,6,6,17,6,17,6,17,6,17,14
"3540",6,6,6,17,6,6,14,6,6,6,6,17,6,6,17,6,17,6,17,6,17,14
"3541",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3542",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3543",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3544",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3545",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3546",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3547",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3548",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3549",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3550",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3551",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3552",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3553",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3554",6,6,6,6,6,6,14,6,6,6,6,17,6,6,17,6,17,6,17,6,17,14
"3555",6,6,6,6,6,6,14,6,17,6,6,17,6,6,17,6,6,6,17,6,17,14
"3556",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3557",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3558",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3559",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3560",17,17,17,6,6,6,14,6,6,6,14,17,6,14,17,6,6,6,17,6,17,14
"3561",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3562",6,17,17,6,6,6,14,6,6,6,14,17,6,14,17,6,6,6,17,6,17,14
"3563",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3564",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3565",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3566",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3567",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3568",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3569",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3570",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3571",6,6,6,6,6,6,14,6,17,6,6,17,6,14,17,6,6,6,17,6,17,14
"3572",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3573",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3574",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3575",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3576",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3577",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3578",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3579",6,17,17,6,6,6,14,6,6,6,14,17,6,14,17,6,6,6,17,6,17,14
"3580",17,17,17,6,17,6,14,6,6,6,14,17,14,14,17,6,17,6,17,6,17,14
"3581",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3582",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3583",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3584",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3585",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3586",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3587",17,17,17,6,6,6,14,6,6,5,14,17,14,14,17,6,6,6,17,6,17,14
"3588",6,17,17,6,6,6,14,6,6,6,14,17,6,14,17,6,17,6,17,6,17,14
"3589",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3590",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3591",6,17,17,6,6,6,14,6,6,6,14,17,14,14,17,6,6,6,17,6,17,14
"3592",17,17,17,6,6,6,14,6,6,5,14,17,6,14,17,6,6,6,17,6,17,14
"3593",6,17,17,6,6,6,14,6,6,5,14,17,14,14,17,6,6,6,17,6,17,14
"3594",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3595",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3596",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3597",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3598",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3599",6,17,6,6,6,17,14,6,17,5,6,17,14,14,17,6,6,17,17,6,14,14
"3600",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3601",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3602",17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
"3603",17,17,17,16,17,16,10,16,17,16,17,17,16,10,17,16,17,16,17,17,17,16
"3604",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3605",6,17,17,6,6,6,14,17,6,5,14,17,14,14,17,6,6,6,17,6,14,14
"3606",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3607",9,9,9,9,22,9,9,22,9,4,9,9,9,9,24,9,9,4,9,9,9,9
"3608",9,4,9,9,22,9,9,9,9,9,9,9,9,9,24,9,9,4,9,9,9,9
"3609",9,9,9,9,22,9,9,22,9,9,9,9,9,9,4,9,9,4,9,9,9,9
"3610",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3611",9,9,9,9,22,9,9,9,9,9,9,9,9,9,4,9,9,4,9,9,9,9
"3612",9,9,9,22,22,9,9,9,9,9,9,9,9,9,4,9,9,4,9,9,9,9
"3613",9,9,9,9,22,9,9,9,9,9,9,9,9,9,4,9,9,4,9,9,9,9
"3614",9,9,9,9,22,9,9,9,9,9,9,9,9,9,4,9,9,4,9,9,9,9
"3615",9,22,22,9,9,22,9,9,9,9,9,9,9,9,22,22,9,9,22,9,9,9
"3616",9,22,22,9,9,9,9,9,9,9,9,9,9,9,22,22,9,9,9,9,9,9
"3617",9,22,22,9,9,22,9,9,9,9,9,9,9,9,22,22,9,9,22,9,9,9
"3618",9,22,22,9,9,9,9,22,9,9,9,9,9,9,9,9,9,22,9,9,9,9
"3619",9,22,22,9,9,9,9,9,9,9,9,9,9,9,9,9,9,22,9,9,9,9
"3620",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3621",9,22,22,9,9,9,9,22,9,9,9,9,9,9,9,9,9,22,22,9,9,9
"3622",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3623",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3624",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3625",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3626",9,9,9,9,22,9,9,9,9,4,9,9,9,9,24,9,9,4,4,9,9,9
"3627",9,9,9,9,22,9,9,9,9,9,9,9,9,4,24,9,9,4,9,9,9,9
"3628",9,9,9,9,22,9,9,9,9,4,9,9,9,9,24,9,9,4,4,9,9,9
"3629",9,9,9,9,22,9,9,9,9,4,9,9,9,9,24,9,9,4,9,9,9,9
"3630",9,9,9,9,22,9,9,9,9,4,9,9,9,9,24,9,9,4,9,9,9,9
"3631",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3632",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3633",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3634",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3635",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3636",9,22,22,9,9,22,9,9,9,9,9,9,9,9,22,22,9,9,22,9,9,9
"3637",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3638",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3639",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3640",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3641",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3642",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3643",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3644",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3645",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3646",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3647",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3648",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3649",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3650",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3651",9,9,9,9,18,9,9,9,9,9,9,9,9,9,24,9,9,4,9,9,9,9
"3652",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3653",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3654",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3655",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3656",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"3657",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
